"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1981-01-01,567
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1982-01-01,643
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1983-01-01,617
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1984-01-01,715
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1985-01-01,755
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1986-01-01,857
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1987-01-01,949
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1988-01-01,975
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1989-01-01,1379
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1990-01-01,1425
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1991-01-01,1459
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1992-01-01,1525
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1993-01-01,4623
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1994-01-01,4600
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1995-01-01,4100
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1996-01-01,4700
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1997-01-01,3100
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1998-01-01,3400
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",1999-01-01,4598
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2000-01-01,4719
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2001-01-01,4777
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2002-01-01,4826
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2003-01-01,4000
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2004-01-01,4200
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2005-01-01,4400
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2006-01-01,4520
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2007-01-01,4520
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2008-01-01,4500
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2009-01-01,4680
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2010-01-01,4800
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2011-01-01,4700
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2012-01-01,4800
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2013-01-01,4800
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2014-01-01,5350
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2015-01-01,3823
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2016-01-01,3823
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2017-01-01,4100
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2018-01-01,4117
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2019-01-01,4140
17,"Yerba mate",249,"Yerba mate","Área Cosechada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54119","25 DE MAYO",2020-01-01,4296
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18056","GENERAL ALVEAR",2018-01-01,0
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18056","GENERAL ALVEAR",2019-01-01,0
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18056","GENERAL ALVEAR",2020-01-01,0
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1970-01-01,3470
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1971-01-01,4314
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1972-01-01,4383
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1973-01-01,4302
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1974-01-01,4382
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1975-01-01,4336
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1976-01-01,4252
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1977-01-01,4227
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1978-01-01,4310
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1979-01-01,4202
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1980-01-01,4220
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1981-01-01,3820
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1982-01-01,4200
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1983-01-01,4200
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1984-01-01,4200
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1985-01-01,7000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1986-01-01,9000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1987-01-01,9000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1988-01-01,6410
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1989-01-01,6056
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1990-01-01,6529
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1991-01-01,6529
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1992-01-01,6539
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1993-01-01,6539
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1994-01-01,6600
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1995-01-01,6700
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1996-01-01,6750
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1997-01-01,6900
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1998-01-01,7000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",1999-01-01,6520
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2000-01-01,6270
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2001-01-01,6150
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2002-01-01,6050
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2003-01-01,6000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2004-01-01,6000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2005-01-01,6000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2006-01-01,6100
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2007-01-01,6300
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2008-01-01,6400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2009-01-01,6400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2010-01-01,6400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2011-01-01,6400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2012-01-01,6600
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2013-01-01,6600
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2014-01-01,7700
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2015-01-01,7125
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2016-01-01,7125
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2017-01-01,7390
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2018-01-01,7250
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2019-01-01,7333
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18084","ITUZAINGO",2020-01-01,7986
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2018-01-01,0
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2019-01-01,0
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18147","SAN MARTIN",2020-01-01,0
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1970-01-01,5205
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1971-01-01,6471
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1972-01-01,6575
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1973-01-01,6454
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1974-01-01,6575
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1975-01-01,6505
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1976-01-01,6379
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1977-01-01,6341
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1978-01-01,6465
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1979-01-01,6608
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1980-01-01,6179
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1981-01-01,5726
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1982-01-01,6300
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1983-01-01,6300
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1984-01-01,6300
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1985-01-01,7700
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1986-01-01,10000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1987-01-01,10000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1988-01-01,9840
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1989-01-01,9677
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1990-01-01,13476
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1991-01-01,13971
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1992-01-01,14061
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1993-01-01,14161
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1994-01-01,14650
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1995-01-01,15000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1996-01-01,15500
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1997-01-01,16000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1998-01-01,16300
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",1999-01-01,13276
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2000-01-01,11701
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2001-01-01,10945
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2002-01-01,10315
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2003-01-01,10500
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2004-01-01,11000
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2005-01-01,11500
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2006-01-01,11800
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2007-01-01,11900
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2008-01-01,12100
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2009-01-01,12200
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2010-01-01,12300
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2011-01-01,12400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2012-01-01,12600
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2013-01-01,12600
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2014-01-01,15400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2015-01-01,14084
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2016-01-01,14084
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2017-01-01,14400
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2018-01-01,14570
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2019-01-01,14725
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","18168","SANTO TOME",2020-01-01,15099
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1970-01-01,11784
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1971-01-01,12316
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1972-01-01,12348
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1973-01-01,12202
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1974-01-01,12254
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1975-01-01,11848
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1976-01-01,11681
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1977-01-01,10760
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1978-01-01,11869
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1979-01-01,11487
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1980-01-01,9972
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1981-01-01,11872
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1982-01-01,12115
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1983-01-01,12450
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1984-01-01,12450
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1985-01-01,12800
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1986-01-01,12800
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1987-01-01,12900
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1988-01-01,12900
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1989-01-01,12177
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1990-01-01,17573
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1991-01-01,17573
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1992-01-01,17573
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1993-01-01,17573
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1994-01-01,16500
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1995-01-01,16650
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1996-01-01,16600
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1997-01-01,16800
17,"Yerba mate",250,"Yerba mate","Área Sembrada","ha","MAGYP","Anual","Nacional","DEPARTAMENTO","54007","APOSTOLES",1998-01-01,17000
